gerry-adams,yes
richard-boyd-barrett,yes
tommy-broughan,yes
dara-calleary,yes
joan-collins,yes
niall-collins,yes
michael-colreavy,yes
barry-cowen,yes
pearse-doherty,yes
stephen-donnelly,yes
martin-ferris,yes
sean-fleming,yes
tom-fleming,yes
john-halligan,yes
seamus-healy,yes
michael-healy-rae,yes
joe-higgins,yes
billy-kelleher,yes
seamus-kirk,yes
padraig-maclochlainn,yes
charlie-mcconalogue,yes
mary-lou-mcdonald,yes
finian-mcgrath,yes
mattie-mcgrath,yes
michael-mcgrath,yes
michael-moynihan,yes
catheine-murphy,yes
patrick-nulty,yes
eamon-o-c-iv,yes
aengus-o-snodaigh,yes
jonathan-o-brien,yes
maureen-o-sullivan,yes
thomas-pringle,yes
brian-stanley,yes
robert-troy,yes
mick-wallace,yes
tom-barry,no
pat-breen,no
ray-butler,no
jerry-buttimer,no
catherine-byrne,no
eric-byrne,no
joe-carey,no
paudie-coffey,no
-ine-collins,no
michael-conaghan,no
paul-connaughton,no
ciara-conway,no
marcella-corcoran-kennedy,no
simon-coveney,no
michael-creed,no
jim-daly,no
john-deasy,no
jimmy-deenihan,no
pat-deering,no
regina-doherty,no
robert-dowds,no
andrew-doyle,no
bernard-durkan,no
damien-english,no
frank-feighan,no
frances-fitzgerald,no
peter-fitzpatrick,no
charles-flanagan,no
brendan-griffin,no
noel-harrington,no
brian-hayes,no
tom-hayes,no
martin-heydon,no
kevin-humphreys,no
derek-keating,no
colm-keaveney,no
alan-kelly,no
sean-kenny,no
sean-kyne,no
anthony-lawlor,no
ciaran-lynch,no
shane-mcentee,no
joe-mchugh,no
tony-mcloughlin,no
michael-mcnamara,no
eamonn-maloney,no
peter-mathews,no
olivia-mitchell,no
mary-mitchell-o-connor,no
michelle-mulherin,no
eoghan-murphy,no
gerald-nash,no
dan-neville,no
michael-noonen,no
aodhan-o-r-ordain,no
kieran-o-donnell,no
patrick-o-donovan,no
fergus-o-dowd,no
john-perry,no
ann-phelan,no
pat-rabbitte,no
michael-ring,no
brendan-ryan,no
alan-shatter,no
arthur-spring,no
david-stanton,no
joanna-tuffy,no
liam-twomey,no
brian-walsh,no
alex-white,no
alan-farrell,absent
anne-ferris,absent
billy-godfrey-timmins,absent
brendan-howlin,absent
brendan-smith,absent
caoimhgh-n-o-caolain,absent
ciaran-cannon,absent
clare-daly,absent
dara-murphy,absent
denis-naughten,absent
derek-nolan,absent
dessie-ellis,absent
dinny-mcginley,absent
dominic-hannigan,absent
eamon-gilmore,absent
emmet-stagg,absent
enda-kenny,absent
heather-humphreys,absent
jack-wall,absent
james-bannon,absent
james-reilly,absent
jan-o-sullivan,absent
joan-burton,absent
joe-costello,absent
joe-o-reilly,absent
john-browne,absent
john-lyons,absent
john-mcguinness,absent
john-o-mahony,absent
john-paul-phelan,absent
kathleen-lynch,absent
leo-varadkar,absent
lucinda-creighton,absent
luke-ming-flanagan,absent
michael-lowry,absent
michael-mccarthy,absent
michael-p-kitt,absent
micheal-martin,absent
nicky-mcfadden,absent
noel-coonan,absent
noel-grealish,absent
paschal-donohoe,absent
paul-kehoe,absent
peadar-t-ib-n,absent
phil-hogan,absent
richard-bruton,absent
ruairi-quinn,absent
sandra-mclellan,absent
sean-barrett,absent
sean-conlan,absent
sean-crowe,absent
sean-o-fearghail,absent
sean-sherlock,absent
shane-peter-nathaniel-ross,absent
simon-harris,absent
terence-flanagan,absent
timmy-dooley,absent
willie-o-dea,absent
willie-penrose,absent
roisin-shortall,absent
